timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1690559729423,7461,Watch-1,200,OK,Thread Group 1-14,text,true,,187076,124,9,9,https://www.apple.com/watch/,2450,0,0
1690559732717,4174,Watch,200,OK,Thread Group 1-49,text,true,,187510,248,8,8,https://www.apple.com/watch/,219,0,0
1690559732717,219,Watch-0,301,Moved Permanently,Thread Group 1-49,,true,,434,124,8,8,http://www.apple.com/watch/,219,0,0
1690559732937,3954,Watch-1,200,OK,Thread Group 1-49,text,true,,187076,124,8,8,https://www.apple.com/watch/,442,0,0
1690559733333,3683,Watch,200,OK,Thread Group 1-23,text,true,,187510,248,7,7,https://www.apple.com/watch/,233,0,0
1690559733333,233,Watch-0,301,Moved Permanently,Thread Group 1-23,,true,,434,124,7,7,http://www.apple.com/watch/,233,0,0
1690559733566,3450,Watch-1,200,OK,Thread Group 1-23,text,true,,187076,124,7,7,https://www.apple.com/watch/,646,0,0
1690559732547,4556,Watch,200,OK,Thread Group 1-34,text,true,,187510,248,6,6,https://www.apple.com/watch/,191,0,0
1690559729003,8100,Watch,200,OK,Thread Group 1-31,text,true,,187510,248,6,6,https://www.apple.com/watch/,231,0,0
1690559732547,191,Watch-0,301,Moved Permanently,Thread Group 1-34,,true,,434,124,6,6,http://www.apple.com/watch/,191,0,0
1690559729003,231,Watch-0,301,Moved Permanently,Thread Group 1-31,,true,,434,124,6,6,http://www.apple.com/watch/,231,0,0
1690559732738,4365,Watch-1,200,OK,Thread Group 1-34,text,true,,187076,124,6,6,https://www.apple.com/watch/,617,0,0
1690559729234,7869,Watch-1,200,OK,Thread Group 1-31,text,true,,187076,124,6,6,https://www.apple.com/watch/,427,0,0
1690559731932,5304,Watch,200,OK,Thread Group 1-29,text,true,,187510,248,4,4,https://www.apple.com/watch/,233,0,0
1690559731932,233,Watch-0,301,Moved Permanently,Thread Group 1-29,,true,,434,124,4,4,http://www.apple.com/watch/,233,0,0
1690559732165,5071,Watch-1,200,OK,Thread Group 1-29,text,true,,187076,124,4,4,https://www.apple.com/watch/,2526,0,0
1690559735843,1497,Watch,200,OK,Thread Group 1-4,text,true,,187511,248,3,3,https://www.apple.com/watch/,237,0,0
1690559735843,237,Watch-0,301,Moved Permanently,Thread Group 1-4,,true,,434,124,3,3,http://www.apple.com/watch/,237,0,0
1690559736080,1260,Watch-1,200,OK,Thread Group 1-4,text,true,,187077,124,3,3,https://www.apple.com/watch/,447,0,0
1690559734614,2768,Watch,200,OK,Thread Group 1-13,text,true,,187511,248,2,2,https://www.apple.com/watch/,211,0,0
1690559734614,211,Watch-0,301,Moved Permanently,Thread Group 1-13,,true,,434,124,2,2,http://www.apple.com/watch/,211,0,0
1690559734825,2557,Watch-1,200,OK,Thread Group 1-13,text,true,,187077,124,2,2,https://www.apple.com/watch/,873,0,0
1690559735406,1997,Watch,200,OK,Thread Group 1-7,text,true,,187511,248,1,1,https://www.apple.com/watch/,231,0,0
1690559735406,231,Watch-0,301,Moved Permanently,Thread Group 1-7,,true,,434,124,1,1,http://www.apple.com/watch/,231,0,0
1690559735637,1766,Watch-1,200,OK,Thread Group 1-7,text,true,,187077,124,1,1,https://www.apple.com/watch/,621,0,0
